   1.00000000000E+06; -51.8632      
   3.49750000000E+06; -59.0591      
   5.99500000000E+06; -61.1754      
   8.49250000000E+06; -73.3416      
   1.09900000000E+07; -59.1177      
   1.34875000000E+07; -60.1888      
   1.59850000000E+07; -65.1526      
   1.84825000000E+07; -58.2046      
   2.09800000000E+07; -61.0697      
   2.34775000000E+07; -61.4209      
   2.59750000000E+07; -66.9107      
   2.84725000000E+07; -65.0108      
   3.09700000000E+07; -69.0907      
   3.34675000000E+07; -60.7836      
   3.59650000000E+07; -75.6912      
   3.84625000000E+07; -68.3965      
   4.09600000000E+07; -65.442       
   4.34575000000E+07; -64.6451      
   4.59550000000E+07; -68.5232      
   4.84525000000E+07; -71.5646      
   5.09500000000E+07; -63.0243      
   5.34475000000E+07; -56.7206      
   5.59450000000E+07; -62.4142      
   5.84425000000E+07; -63.3373      
   6.09400000000E+07; -59.4803      
   6.34375000000E+07; -68.76        
   6.59350000000E+07; -64.928       
   6.84325000000E+07; -59.8767      
   7.09300000000E+07; -60.4796      
   7.34275000000E+07; -73.2566      
   7.59250000000E+07; -60.7837      
   7.84225000000E+07; -60.1712      
   8.09200000000E+07; -64.3987      
   8.34175000000E+07; -63.6806      
   8.59150000000E+07; -66.9667      
   8.84125000000E+07; -60.6014      
   9.09100000000E+07; -59.0376      
   9.34075000000E+07; -58.4905      
   9.59050000000E+07; -63.349       
   9.84025000000E+07; -64.672       
   1.00900000000E+08; -69.609       
   1.03397500000E+08; -55.3572      
   1.05895000000E+08; -55.5487      
   1.08392500000E+08; -64.5468      
   1.10890000000E+08; -58.9085      
   1.13387500000E+08; -59.9808      
   1.15885000000E+08; -59.7423      
   1.18382500000E+08; -63.5626      
   1.20880000000E+08; -66.3903      
   1.23377500000E+08; -62.1203      
   1.25875000000E+08; -65.3139      
   1.28372500000E+08; -58.6858      
   1.30870000000E+08; -68.1856      
   1.33367500000E+08; -69.3076      
   1.35865000000E+08; -81.5334      
   1.38362500000E+08; -66.6574      
   1.40860000000E+08; -58.0655      
   1.43357500000E+08; -61.8867      
   1.45855000000E+08; -61.7024      
   1.48352500000E+08; -64.2462      
   1.50850000000E+08; -59.3486      
   1.53347500000E+08; -61.3716      
   1.55845000000E+08; -61.0298      
   1.58342500000E+08; -69.3721      
   1.60840000000E+08; -64.1154      
   1.63337500000E+08; -61.9006      
   1.65835000000E+08; -70.2666      
   1.68332500000E+08; -60.1132      
   1.70830000000E+08; -64.7907      
   1.73327500000E+08; -74.6354      
   1.75825000000E+08; -64.787       
   1.78322500000E+08; -56.9455      
   1.80820000000E+08; -62.7713      
   1.83317500000E+08; -62.8811      
   1.85815000000E+08; -60.2815      
   1.88312500000E+08; -58.0789      
   1.90810000000E+08; -58.8612      
   1.93307500000E+08; -62.2286      
   1.95805000000E+08; -60.5915      
   1.98302500000E+08; -66.7628      
   2.00800000000E+08; -61.1008      
   2.03297500000E+08; -71.3311      
   2.05795000000E+08; -64.1615      
   2.08292500000E+08; -58.2139      
   2.10790000000E+08; -61.5588      
   2.13287500000E+08; -56.708       
   2.15785000000E+08; -59.2949      
   2.18282500000E+08; -60.1209      
   2.20780000000E+08; -78.5655      
   2.23277500000E+08; -59.7363      
   2.25775000000E+08; -62.5031      
   2.28272500000E+08; -65.0136      
   2.30770000000E+08; -64.8466      
   2.33267500000E+08; -64.0409      
   2.35765000000E+08; -61.9872      
   2.38262500000E+08; -59.7103      
   2.40760000000E+08; -63.9756      
   2.43257500000E+08; -60.944       
   2.45755000000E+08; -66.7893      
   2.48252500000E+08; -53.7672      
   2.50750000000E+08; -67.5783      
   2.53247500000E+08; -69.0511      
   2.55745000000E+08; -61.828       
   2.58242500000E+08; -59.8256      
   2.60740000000E+08; -60.8411      
   2.63237500000E+08; -62.7834      
   2.65735000000E+08; -61.2771      
   2.68232500000E+08; -61.1016      
   2.70730000000E+08; -64.0145      
   2.73227500000E+08; -59.5195      
   2.75725000000E+08; -67.6298      
   2.78222500000E+08; -60.807       
   2.80720000000E+08; -57.597       
   2.83217500000E+08; -65.223       
   2.85715000000E+08; -65.326       
   2.88212500000E+08; -58.3683      
