
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.00000000000E+06     ; 1.00000000000E+09   ; Hz                  ; 1601      ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; MAGNITUDE           ; dB        ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  S21          
   1.00000000000E+06; -22.5885      
   1.62437500000E+06; -28.5929      
   2.24875000000E+06; -21.8434      
   2.87312500000E+06; -24.5942      
   3.49750000000E+06; -36.0995      
   4.12187500000E+06; -24.9308      
   4.74625000000E+06; -34.6208      
   5.37062500000E+06; -39.3056      
   5.99500000000E+06; -24.0166      
   6.61937500000E+06; -31.3603      
   7.24375000000E+06; -26.3034      
   7.86812500000E+06; -29.7441      
   8.49250000000E+06; -31.9558      
   9.11687500000E+06; -36.2255      
   9.74125000000E+06; -29.2869      
   1.03656250000E+07; -31.2838      
   1.09900000000E+07; -26.6511      
   1.16143750000E+07; -37.6845      
   1.22387500000E+07; -27.9346      
   1.28631250000E+07; -43.7387      
   1.34875000000E+07; -33.3719      
   1.41118750000E+07; -33.1902      
   1.47362500000E+07; -37.8564      
   1.53606250000E+07; -41.703       
   1.59850000000E+07; -37.0369      
   1.66093750000E+07; -35.7641      
   1.72337500000E+07; -35.5813      
   1.78581250000E+07; -38.2171      
   1.84825000000E+07; -39.5731      
   1.91068750000E+07; -48.0432      
   1.97312500000E+07; -38.8337      
   2.03556250000E+07; -30.4751      
   2.09800000000E+07; -37.408       
   2.16043750000E+07; -36.2842      
   2.22287500000E+07; -38.4037      
   2.28531250000E+07; -40.7941      
   2.34775000000E+07; -35.2322      
   2.41018750000E+07; -35.6001      
   2.47262500000E+07; -39.7109      
   2.53506250000E+07; -47.707       
   2.59750000000E+07; -39.2795      
   2.65993750000E+07; -41.9967      
   2.72237500000E+07; -38.8766      
   2.78481250000E+07; -45.8112      
   2.84725000000E+07; -44.6636      
   2.90968750000E+07; -41.0382      
   2.97212500000E+07; -42.3098      
   3.03456250000E+07; -42.9839      
   3.09700000000E+07; -43.6925      
   3.15943750000E+07; -39.3532      
   3.22187500000E+07; -42.6218      
   3.28431250000E+07; -41.0417      
   3.34675000000E+07; -41.3714      
   3.40918750000E+07; -41.4916      
   3.47162500000E+07; -45.7227      
   3.53406250000E+07; -43.7228      
   3.59650000000E+07; -40.3395      
   3.65893750000E+07; -40.1009      
   3.72137500000E+07; -40.3137      
   3.78381250000E+07; -40.1542      
   3.84625000000E+07; -44.2821      
   3.90868750000E+07; -36.539       
   3.97112500000E+07; -39.919       
   4.03356250000E+07; -43.6787      
   4.09600000000E+07; -27.7346      
   4.15843750000E+07; -39.4214      
   4.22087500000E+07; -40.8322      
   4.28331250000E+07; -48.8072      
   4.34575000000E+07; -40.899       
   4.40818750000E+07; -42.6195      
   4.47062500000E+07; -39.7784      
   4.53306250000E+07; -43.9877      
   4.59550000000E+07; -30.7221      
   4.65793750000E+07; -41.4473      
   4.72037500000E+07; -42.0291      
   4.78281250000E+07; -40.5348      
   4.84525000000E+07; -41.2719      
   4.90768750000E+07; -40.1612      
   4.97012500000E+07; -49.5336      
   5.03256250000E+07; -37.3504      
   5.09500000000E+07; -39.1307      
   5.15743750000E+07; -40.7647      
   5.21987500000E+07; -41.2989      
   5.28231250000E+07; -37.8416      
   5.34475000000E+07; -43.5292      
   5.40718750000E+07; -41.4068      
   5.46962500000E+07; -43.6156      
   5.53206250000E+07; -51.3849      
   5.59450000000E+07; -46.45        
   5.65693750000E+07; -40.282       
   5.71937500000E+07; -39.3631      
   5.78181250000E+07; -39.7326      
   5.84425000000E+07; -41.7008      
   5.90668750000E+07; -42.1743      
   5.96912500000E+07; -40.8973      
   6.03156250000E+07; -43.2218      
   6.09400000000E+07; -39.5673      
   6.15643750000E+07; -40.4572      
   6.21887500000E+07; -42.7681      
   6.28131250000E+07; -41.4497      
   6.34375000000E+07; -40.7617      
   6.40618750000E+07; -44.6692      
   6.46862500000E+07; -40.0391      
   6.53106250000E+07; -45.4451      
   6.59350000000E+07; -45.0228      
   6.65593750000E+07; -42.574       
   6.71837500000E+07; -42.6077      
   6.78081250000E+07; -42.1845      
   6.84325000000E+07; -42.8676      
   6.90568750000E+07; -45.3891      
   6.96812500000E+07; -40.377       
   7.03056250000E+07; -42.4851      
   7.09300000000E+07; -38.6949      
   7.15543750000E+07; -40.6522      
   7.21787500000E+07; -39.229       
   7.28031250000E+07; -39.021       
   7.34275000000E+07; -38.5394      
   7.40518750000E+07; -40.616       
   7.46762500000E+07; -41.6291      
   7.53006250000E+07; -45.292       
   7.59250000000E+07; -48.5015      
   7.65493750000E+07; -41.1456      
   7.71737500000E+07; -44.0263      
   7.77981250000E+07; -37.1362      
   7.84225000000E+07; -40.3118      
   7.90468750000E+07; -41.4902      
   7.96712500000E+07; -42.6704      
   8.02956250000E+07; -44.3003      
   8.09200000000E+07; -39.2215      
   8.15443750000E+07; -42.0879      
   8.21687500000E+07; -42.1745      
   8.27931250000E+07; -44.217       
   8.34175000000E+07; -38.3272      
   8.40418750000E+07; -44.844       
   8.46662500000E+07; -42.6622      
   8.52906250000E+07; -43.4696      
   8.59150000000E+07; -42.5383      
   8.65393750000E+07; -40.1685      
   8.71637500000E+07; -39.797       
   8.77881250000E+07; -41.5274      
   8.84125000000E+07; -41.4566      
   8.90368750000E+07; -39.9207      
   8.96612500000E+07; -41.8339      
   9.02856250000E+07; -38.81        
   9.09100000000E+07; -41.4198      
   9.15343750000E+07; -45.4585      
   9.21587500000E+07; -42.6235      
   9.27831250000E+07; -39.525       
   9.34075000000E+07; -40.3249      
   9.40318750000E+07; -40.2024      
   9.46562500000E+07; -44.8017      
   9.52806250000E+07; -41.8474      
   9.59050000000E+07; -43.5722      
   9.65293750000E+07; -42.6613      
   9.71537500000E+07; -41.8057      
   9.77781250000E+07; -38.2472      
   9.84025000000E+07; -41.1025      
   9.90268750000E+07; -43.185       
   9.96512500000E+07; -46.3005      
   1.00275625000E+08; -41.5684      
   1.00900000000E+08; -41.4578      
   1.01524375000E+08; -41.2574      
   1.02148750000E+08; -40.4592      
   1.02773125000E+08; -40.3399      
   1.03397500000E+08; -40.71        
   1.04021875000E+08; -39.3256      
   1.04646250000E+08; -39.8656      
   1.05270625000E+08; -40.6934      
   1.05895000000E+08; -39.3354      
   1.06519375000E+08; -42.9237      
   1.07143750000E+08; -37.0948      
   1.07768125000E+08; -39.6933      
   1.08392500000E+08; -40.1678      
   1.09016875000E+08; -42.0856      
   1.09641250000E+08; -39.8916      
   1.10265625000E+08; -39.6303      
   1.10890000000E+08; -40.6418      
   1.11514375000E+08; -39.7832      
   1.12138750000E+08; -41.4819      
   1.12763125000E+08; -40.1013      
   1.13387500000E+08; -42.3255      
   1.14011875000E+08; -45.391       
   1.14636250000E+08; -40.7095      
   1.15260625000E+08; -38.9979      
   1.15885000000E+08; -42.4918      
   1.16509375000E+08; -41.5627      
   1.17133750000E+08; -43.7774      
   1.17758125000E+08; -37.3561      
   1.18382500000E+08; -40.3369      
   1.19006875000E+08; -39.7687      
   1.19631250000E+08; -39.9268      
   1.20255625000E+08; -41.1974      
   1.20880000000E+08; -42.1374      
   1.21504375000E+08; -42.7153      
   1.22128750000E+08; -41.4917      
   1.22753125000E+08; -41.0907      
   1.23377500000E+08; -39.6897      
   1.24001875000E+08; -39.0854      
   1.24626250000E+08; -40.6859      
   1.25250625000E+08; -37.543       
   1.25875000000E+08; -38.9297      
   1.26499375000E+08; -40.0803      
   1.27123750000E+08; -41.0763      
   1.27748125000E+08; -40.2753      
   1.28372500000E+08; -40.8684      
   1.28996875000E+08; -41.8523      
   1.29621250000E+08; -40.0221      
   1.30245625000E+08; -40.5424      
   1.30870000000E+08; -43.48        
   1.31494375000E+08; -38.2272      
   1.32118750000E+08; -39.2142      
   1.32743125000E+08; -42.4726      
   1.33367500000E+08; -39.6788      
   1.33991875000E+08; -38.7308      
   1.34616250000E+08; -39.6311      
   1.35240625000E+08; -37.9034      
   1.35865000000E+08; -40.2064      
   1.36489375000E+08; -40.0237      
   1.37113750000E+08; -40.6757      
   1.37738125000E+08; -38.9694      
   1.38362500000E+08; -40.9571      
   1.38986875000E+08; -38.4706      
   1.39611250000E+08; -42.29        
   1.40235625000E+08; -41.0481      
   1.40860000000E+08; -40.3775      
   1.41484375000E+08; -41.4829      
   1.42108750000E+08; -40.2384      
   1.42733125000E+08; -39.4556      
   1.43357500000E+08; -39.5743      
   1.43981875000E+08; -38.3815      
   1.44606250000E+08; -39.4346      
   1.45230625000E+08; -42.3408      
   1.45855000000E+08; -40.2387      
   1.46479375000E+08; -40.8094      
   1.47103750000E+08; -39.7737      
   1.47728125000E+08; -41.3885      
   1.48352500000E+08; -39.1949      
   1.48976875000E+08; -39.5991      
   1.49601250000E+08; -41.6256      
   1.50225625000E+08; -41.4182      
   1.50850000000E+08; -38.8418      
   1.51474375000E+08; -41.0205      
   1.52098750000E+08; -40.641       
   1.52723125000E+08; -41.3637      
   1.53347500000E+08; -40.4877      
   1.53971875000E+08; -39.8825      
   1.54596250000E+08; -40.8996      
   1.55220625000E+08; -40.2335      
   1.55845000000E+08; -39.231       
   1.56469375000E+08; -41.6822      
   1.57093750000E+08; -40.275       
   1.57718125000E+08; -40.1245      
   1.58342500000E+08; -39.3335      
   1.58966875000E+08; -40.9783      
   1.59591250000E+08; -39.2934      
   1.60215625000E+08; -38.8436      
   1.60840000000E+08; -40.2824      
   1.61464375000E+08; -38.8823      
   1.62088750000E+08; -38.1344      
   1.62713125000E+08; -40.2105      
   1.63337500000E+08; -41.3636      
   1.63961875000E+08; -38.7882      
   1.64586250000E+08; -38.7733      
   1.65210625000E+08; -39.3076      
   1.65835000000E+08; -40.0189      
   1.66459375000E+08; -39.3556      
   1.67083750000E+08; -39.5878      
   1.67708125000E+08; -40.9339      
   1.68332500000E+08; -38.1031      
   1.68956875000E+08; -39.7677      
   1.69581250000E+08; -39.5164      
   1.70205625000E+08; -39.7089      
   1.70830000000E+08; -40.8348      
   1.71454375000E+08; -39.9597      
   1.72078750000E+08; -37.7244      
   1.72703125000E+08; -40.3496      
   1.73327500000E+08; -37.9498      
   1.73951875000E+08; -41.0728      
   1.74576250000E+08; -39.3988      
   1.75200625000E+08; -38.947       
   1.75825000000E+08; -39.7168      
   1.76449375000E+08; -40.3874      
   1.77073750000E+08; -39.1335      
   1.77698125000E+08; -39.5882      
   1.78322500000E+08; -40.8497      
   1.78946875000E+08; -40.2734      
   1.79571250000E+08; -39.6979      
   1.80195625000E+08; -39.423       
   1.80820000000E+08; -39.9546      
   1.81444375000E+08; -40.0111      
   1.82068750000E+08; -39.0163      
   1.82693125000E+08; -41.2103      
   1.83317500000E+08; -40.3118      
   1.83941875000E+08; -40.717       
   1.84566250000E+08; -40.8261      
   1.85190625000E+08; -40.9159      
   1.85815000000E+08; -39.7438      
   1.86439375000E+08; -41.9277      
   1.87063750000E+08; -39.2484      
   1.87688125000E+08; -39.8159      
   1.88312500000E+08; -40.2884      
   1.88936875000E+08; -39.907       
   1.89561250000E+08; -37.913       
   1.90185625000E+08; -39.1727      
   1.90810000000E+08; -40.9503      
   1.91434375000E+08; -39.8993      
   1.92058750000E+08; -38.8606      
   1.92683125000E+08; -41.2085      
   1.93307500000E+08; -40.1531      
   1.93931875000E+08; -40.9249      
   1.94556250000E+08; -39.0446      
   1.95180625000E+08; -39.6429      
   1.95805000000E+08; -39.7471      
   1.96429375000E+08; -38.8131      
   1.97053750000E+08; -38.3018      
   1.97678125000E+08; -39.0131      
   1.98302500000E+08; -38.7981      
   1.98926875000E+08; -40.051       
   1.99551250000E+08; -39.788       
   2.00175625000E+08; -38.8979      
   2.00800000000E+08; -38.2513      
   2.01424375000E+08; -39.5277      
   2.02048750000E+08; -37.902       
   2.02673125000E+08; -38.3017      
   2.03297500000E+08; -39.419       
   2.03921875000E+08; -38.7509      
   2.04546250000E+08; -39.8985      
   2.05170625000E+08; -40.0732      
   2.05795000000E+08; -40.519       
   2.06419375000E+08; -39.2875      
   2.07043750000E+08; -37.2534      
   2.07668125000E+08; -40.6746      
   2.08292500000E+08; -40.7058      
   2.08916875000E+08; -39.4892      
   2.09541250000E+08; -39.6968      
   2.10165625000E+08; -40.4531      
   2.10790000000E+08; -37.97        
   2.11414375000E+08; -39.3092      
   2.12038750000E+08; -39.9716      
   2.12663125000E+08; -39.6566      
   2.13287500000E+08; -39.0879      
   2.13911875000E+08; -39.6974      
   2.14536250000E+08; -39.8824      
   2.15160625000E+08; -39.0048      
   2.15785000000E+08; -39.4313      
   2.16409375000E+08; -40.1761      
   2.17033750000E+08; -41.2769      
   2.17658125000E+08; -40.4363      
   2.18282500000E+08; -38.4647      
   2.18906875000E+08; -38.4132      
   2.19531250000E+08; -39.0632      
   2.20155625000E+08; -39.9263      
   2.20780000000E+08; -38.4516      
   2.21404375000E+08; -39.1358      
   2.22028750000E+08; -39.672       
   2.22653125000E+08; -38.5376      
   2.23277500000E+08; -40.2961      
   2.23901875000E+08; -40.8811      
   2.24526250000E+08; -39.1596      
   2.25150625000E+08; -38.9259      
   2.25775000000E+08; -40.2625      
   2.26399375000E+08; -39.3601      
   2.27023750000E+08; -38.8707      
   2.27648125000E+08; -40.1318      
   2.28272500000E+08; -39.9974      
   2.28896875000E+08; -39.1834      
   2.29521250000E+08; -39.8911      
   2.30145625000E+08; -38.3537      
   2.30770000000E+08; -39.1289      
   2.31394375000E+08; -38.4314      
   2.32018750000E+08; -38.4858      
   2.32643125000E+08; -39.4213      
   2.33267500000E+08; -39.4245      
   2.33891875000E+08; -38.8466      
   2.34516250000E+08; -38.2392      
   2.35140625000E+08; -37.9237      
   2.35765000000E+08; -38.5039      
   2.36389375000E+08; -37.8946      
   2.37013750000E+08; -39.4113      
   2.37638125000E+08; -39.1119      
   2.38262500000E+08; -38.6566      
   2.38886875000E+08; -38.3521      
   2.39511250000E+08; -40.9317      
   2.40135625000E+08; -39.8261      
   2.40760000000E+08; -38.3544      
   2.41384375000E+08; -40.7443      
   2.42008750000E+08; -38.2825      
   2.42633125000E+08; -40.1188      
   2.43257500000E+08; -40.0095      
   2.43881875000E+08; -38.5488      
   2.44506250000E+08; -39.8018      
   2.45130625000E+08; -39.5945      
   2.45755000000E+08; -40.1708      
   2.46379375000E+08; -40.0488      
   2.47003750000E+08; -38.2065      
   2.47628125000E+08; -40.8509      
   2.48252500000E+08; -37.7965      
   2.48876875000E+08; -38.3248      
   2.49501250000E+08; -40.4956      
   2.50125625000E+08; -38.5677      
   2.50750000000E+08; -39.1697      
   2.51374375000E+08; -39.2207      
   2.51998750000E+08; -39.7902      
   2.52623125000E+08; -38.1954      
   2.53247500000E+08; -40.6279      
   2.53871875000E+08; -38.6294      
   2.54496250000E+08; -38.7642      
   2.55120625000E+08; -38.6748      
   2.55745000000E+08; -37.8273      
   2.56369375000E+08; -39.2895      
   2.56993750000E+08; -40.4222      
   2.57618125000E+08; -39.3562      
   2.58242500000E+08; -40.1801      
   2.58866875000E+08; -39.0634      
   2.59491250000E+08; -38.8042      
   2.60115625000E+08; -40.513       
   2.60740000000E+08; -39.8569      
   2.61364375000E+08; -40.4056      
   2.61988750000E+08; -40.2613      
   2.62613125000E+08; -41.0853      
   2.63237500000E+08; -40.6206      
   2.63861875000E+08; -39.037       
   2.64486250000E+08; -40.1222      
   2.65110625000E+08; -39.5832      
   2.65735000000E+08; -41.2887      
   2.66359375000E+08; -39.4703      
   2.66983750000E+08; -40.3056      
   2.67608125000E+08; -39.8764      
   2.68232500000E+08; -39.7106      
   2.68856875000E+08; -39.3828      
   2.69481250000E+08; -39.2718      
   2.70105625000E+08; -40.3548      
   2.70730000000E+08; -38.8108      
   2.71354375000E+08; -40.4112      
   2.71978750000E+08; -39.4138      
   2.72603125000E+08; -39.317       
   2.73227500000E+08; -38.5499      
   2.73851875000E+08; -39.6326      
   2.74476250000E+08; -41.8843      
   2.75100625000E+08; -39.0473      
   2.75725000000E+08; -39.7557      
   2.76349375000E+08; -38.0696      
   2.76973750000E+08; -40.2255      
   2.77598125000E+08; -40.2304      
   2.78222500000E+08; -38.4506      
   2.78846875000E+08; -40.7979      
   2.79471250000E+08; -40.0426      
   2.80095625000E+08; -39.8163      
   2.80720000000E+08; -39.7208      
   2.81344375000E+08; -39.6901      
   2.81968750000E+08; -39.5626      
   2.82593125000E+08; -38.3287      
   2.83217500000E+08; -37.8364      
   2.83841875000E+08; -38.4034      
   2.84466250000E+08; -38.321       
   2.85090625000E+08; -38.891       
   2.85715000000E+08; -39.2844      
   2.86339375000E+08; -38.8877      
   2.86963750000E+08; -37.7539      
   2.87588125000E+08; -37.9504      
   2.88212500000E+08; -37.6867      
   2.88836875000E+08; -37.8681      
   2.89461250000E+08; -37.7194      
   2.90085625000E+08; -38.0054      
   2.90710000000E+08; -37.5912      
   2.91334375000E+08; -40.1142      
   2.91958750000E+08; -38.1644      
   2.92583125000E+08; -38.075       
   2.93207500000E+08; -39.413       
   2.93831875000E+08; -38.0195      
   2.94456250000E+08; -38.5571      
   2.95080625000E+08; -38.2831      
   2.95705000000E+08; -38.7969      
   2.96329375000E+08; -39.6996      
   2.96953750000E+08; -40.1074      
   2.97578125000E+08; -39.2976      
   2.98202500000E+08; -37.3278      
   2.98826875000E+08; -38.7715      
   2.99451250000E+08; -38.8266      
   3.00075625000E+08; -40.3843      
   3.00700000000E+08; -39.0118      
   3.01324375000E+08; -38.7142      
   3.01948750000E+08; -37.8745      
   3.02573125000E+08; -39.1057      
   3.03197500000E+08; -38.2978      
   3.03821875000E+08; -39.1261      
   3.04446250000E+08; -39.1035      
   3.05070625000E+08; -39.2113      
   3.05695000000E+08; -39.996       
   3.06319375000E+08; -39.1505      
   3.06943750000E+08; -39.7704      
   3.07568125000E+08; -39.3376      
   3.08192500000E+08; -39.4867      
   3.08816875000E+08; -39.246       
   3.09441250000E+08; -38.409       
   3.10065625000E+08; -39.5211      
   3.10690000000E+08; -38.319       
   3.11314375000E+08; -38.9051      
   3.11938750000E+08; -38.5558      
   3.12563125000E+08; -38.6611      
   3.13187500000E+08; -38.3567      
   3.13811875000E+08; -40.0754      
   3.14436250000E+08; -38.4714      
   3.15060625000E+08; -38.6678      
   3.15685000000E+08; -38.8902      
   3.16309375000E+08; -37.9388      
   3.16933750000E+08; -38.627       
   3.17558125000E+08; -37.6711      
   3.18182500000E+08; -37.3033      
   3.18806875000E+08; -37.2148      
   3.19431250000E+08; -37.9501      
   3.20055625000E+08; -37.2906      
   3.20680000000E+08; -36.8559      
   3.21304375000E+08; -38.6191      
   3.21928750000E+08; -37.6605      
   3.22553125000E+08; -37.8124      
   3.23177500000E+08; -37.1774      
   3.23801875000E+08; -37.2665      
   3.24426250000E+08; -39.5169      
   3.25050625000E+08; -38.5392      
   3.25675000000E+08; -39.1263      
   3.26299375000E+08; -38.9808      
   3.26923750000E+08; -37.942       
   3.27548125000E+08; -38.9793      
   3.28172500000E+08; -38.3626      
   3.28796875000E+08; -39.0612      
   3.29421250000E+08; -39.2168      
   3.30045625000E+08; -39.1682      
   3.30670000000E+08; -38.819       
   3.31294375000E+08; -39.0907      
   3.31918750000E+08; -38.8188      
   3.32543125000E+08; -39.178       
   3.33167500000E+08; -38.8741      
   3.33791875000E+08; -38.6002      
   3.34416250000E+08; -37.8558      
   3.35040625000E+08; -40.1585      
   3.35665000000E+08; -38.7576      
   3.36289375000E+08; -38.6713      
   3.36913750000E+08; -37.4503      
   3.37538125000E+08; -39.0249      
   3.38162500000E+08; -38.4212      
   3.38786875000E+08; -39.3944      
   3.39411250000E+08; -38.0086      
   3.40035625000E+08; -38.4669      
   3.40660000000E+08; -39.3615      
   3.41284375000E+08; -38.4146      
   3.41908750000E+08; -39.8567      
   3.42533125000E+08; -38.794       
   3.43157500000E+08; -38.7123      
   3.43781875000E+08; -41.1027      
   3.44406250000E+08; -38.8499      
   3.45030625000E+08; -39.1294      
   3.45655000000E+08; -39.3828      
   3.46279375000E+08; -42.0548      
   3.46903750000E+08; -40.2745      
   3.47528125000E+08; -38.375       
   3.48152500000E+08; -37.563       
   3.48776875000E+08; -37.5312      
   3.49401250000E+08; -38.5569      
   3.50025625000E+08; -39.4632      
   3.50650000000E+08; -37.8043      
   3.51274375000E+08; -37.4636      
   3.51898750000E+08; -37.7754      
   3.52523125000E+08; -38.4808      
   3.53147500000E+08; -36.7411      
   3.53771875000E+08; -37.1871      
   3.54396250000E+08; -36.1194      
   3.55020625000E+08; -37.6158      
   3.55645000000E+08; -37.1473      
   3.56269375000E+08; -38.4066      
   3.56893750000E+08; -38.3341      
   3.57518125000E+08; -37.4352      
   3.58142500000E+08; -37.8356      
   3.58766875000E+08; -38.2335      
   3.59391250000E+08; -39.1243      
   3.60015625000E+08; -39.0232      
   3.60640000000E+08; -38.0678      
   3.61264375000E+08; -38.7067      
   3.61888750000E+08; -38.8788      
   3.62513125000E+08; -40.9733      
   3.63137500000E+08; -39.9509      
   3.63761875000E+08; -39.3212      
   3.64386250000E+08; -38.0563      
   3.65010625000E+08; -38.8843      
   3.65635000000E+08; -37.5322      
   3.66259375000E+08; -38.5916      
   3.66883750000E+08; -38.3227      
   3.67508125000E+08; -39.1269      
   3.68132500000E+08; -37.5902      
   3.68756875000E+08; -36.6569      
   3.69381250000E+08; -37.1493      
   3.70005625000E+08; -36.5559      
   3.70630000000E+08; -37.7123      
   3.71254375000E+08; -37.1841      
   3.71878750000E+08; -37.1179      
   3.72503125000E+08; -38.4804      
   3.73127500000E+08; -37.7317      
   3.73751875000E+08; -37.8277      
   3.74376250000E+08; -38.6952      
   3.75000625000E+08; -38.5865      
   3.75625000000E+08; -39.2184      
   3.76249375000E+08; -39.4634      
   3.76873750000E+08; -41.0054      
   3.77498125000E+08; -39.6254      
   3.78122500000E+08; -39.7387      
   3.78746875000E+08; -38.7468      
   3.79371250000E+08; -39.5903      
   3.79995625000E+08; -40.8456      
   3.80620000000E+08; -39.9712      
   3.81244375000E+08; -37.832       
   3.81868750000E+08; -35.1381      
   3.82493125000E+08; -35.8195      
   3.83117500000E+08; -35.4874      
   3.83741875000E+08; -37.151       
   3.84366250000E+08; -36.4625      
   3.84990625000E+08; -35.6216      
   3.85615000000E+08; -35.9261      
   3.86239375000E+08; -36.1599      
   3.86863750000E+08; -36.8083      
   3.87488125000E+08; -37.0088      
   3.88112500000E+08; -37.528       
   3.88736875000E+08; -37.7625      
   3.89361250000E+08; -38.3616      
