
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  4.00000000000E+08     ; 4.80000000000E+08   ; Hz                  ; 401       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; MAGNITUDE           ; dB        ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  S21          
   4.00000000000E+08; -54.68        
   4.00200000000E+08; -63.8399      
   4.00400000000E+08; -57.4452      
   4.00600000000E+08; -59.5342      
   4.00800000000E+08; -56.3014      
   4.01000000000E+08; -64.4321      
   4.01200000000E+08; -56.7628      
   4.01400000000E+08; -57.9905      
   4.01600000000E+08; -68.7628      
   4.01800000000E+08; -62.8561      
   4.02000000000E+08; -64.4832      
   4.02200000000E+08; -59.9208      
   4.02400000000E+08; -60.6837      
   4.02600000000E+08; -67.5349      
   4.02800000000E+08; -82.2245      
   4.03000000000E+08; -75.1637      
   4.03200000000E+08; -57.3941      
   4.03400000000E+08; -66.6314      
   4.03600000000E+08; -60.4745      
   4.03800000000E+08; -64.7564      
   4.04000000000E+08; -67.4062      
   4.04200000000E+08; -58.0059      
   4.04400000000E+08; -59.682       
   4.04600000000E+08; -61.6025      
   4.04800000000E+08; -58.3983      
   4.05000000000E+08; -57.6737      
   4.05200000000E+08; -67.7429      
   4.05400000000E+08; -65.0503      
   4.05600000000E+08; -61.8701      
   4.05800000000E+08; -69.4418      
   4.06000000000E+08; -75.7312      
   4.06200000000E+08; -54.6832      
   4.06400000000E+08; -62.006       
   4.06600000000E+08; -64.6403      
   4.06800000000E+08; -58.5487      
   4.07000000000E+08; -67.3382      
   4.07200000000E+08; -59.2564      
   4.07400000000E+08; -60.7534      
   4.07600000000E+08; -62.3229      
   4.07800000000E+08; -88.6014      
   4.08000000000E+08; -56.8535      
   4.08200000000E+08; -62.7438      
   4.08400000000E+08; -61.3582      
   4.08600000000E+08; -67.5127      
   4.08800000000E+08; -64.2923      
   4.09000000000E+08; -65.1097      
   4.09200000000E+08; -60.0514      
   4.09400000000E+08; -56.4582      
   4.09600000000E+08; -60.9528      
   4.09800000000E+08; -62.8332      
   4.10000000000E+08; -60.8609      
   4.10200000000E+08; -62.5056      
   4.10400000000E+08; -58.6341      
   4.10600000000E+08; -57.3125      
   4.10800000000E+08; -55.8863      
   4.11000000000E+08; -66.7119      
   4.11200000000E+08; -58.4592      
   4.11400000000E+08; -61.6298      
   4.11600000000E+08; -61.2583      
   4.11800000000E+08; -65.2518      
   4.12000000000E+08; -61.8179      
   4.12200000000E+08; -63.7705      
   4.12400000000E+08; -56.7856      
   4.12600000000E+08; -60.2487      
   4.12800000000E+08; -75.8572      
   4.13000000000E+08; -61.7544      
   4.13200000000E+08; -62.6093      
   4.13400000000E+08; -64.5425      
   4.13600000000E+08; -60.2767      
   4.13800000000E+08; -65.2528      
   4.14000000000E+08; -59.0003      
   4.14200000000E+08; -55.5096      
   4.14400000000E+08; -61.9822      
   4.14600000000E+08; -65.0438      
   4.14800000000E+08; -55.9407      
   4.15000000000E+08; -57.9327      
   4.15200000000E+08; -63.7157      
   4.15400000000E+08; -54.0468      
   4.15600000000E+08; -59.814       
   4.15800000000E+08; -56.7814      
   4.16000000000E+08; -55.2003      
   4.16200000000E+08; -65.6582      
   4.16400000000E+08; -72.8688      
   4.16600000000E+08; -57.5314      
   4.16800000000E+08; -68.8025      
   4.17000000000E+08; -56.4437      
   4.17200000000E+08; -58.0586      
   4.17400000000E+08; -55.0991      
   4.17600000000E+08; -57.3929      
   4.17800000000E+08; -51.3645      
   4.18000000000E+08; -48.0518      
   4.18200000000E+08; -44.9965      
   4.18400000000E+08; -42.8269      
   4.18600000000E+08; -44.6802      
   4.18800000000E+08; -53.0019      
   4.19000000000E+08; -50.3322      
   4.19200000000E+08; -59.7656      
   4.19400000000E+08; -71.8678      
   4.19600000000E+08; -57.0148      
   4.19800000000E+08; -57.6349      
   4.20000000000E+08; -59.8655      
   4.20200000000E+08; -49.4583      
   4.20400000000E+08; -39.5118      
   4.20600000000E+08; -35.5967      
   4.20800000000E+08; -40.9117      
   4.21000000000E+08; -48.2859      
   4.21200000000E+08; -58.2074      
   4.21400000000E+08; -67.1286      
   4.21600000000E+08; -50.5739      
   4.21800000000E+08; -47.4391      
   4.22000000000E+08; -38.6017      
   4.22200000000E+08; -31.2622      
   4.22400000000E+08; -25.038       
   4.22600000000E+08; -21.0439      
   4.22800000000E+08; -19.9565      
   4.23000000000E+08; -19.3357      
   4.23200000000E+08; -18.5187      
   4.23400000000E+08; -17.6196      
   4.23600000000E+08; -16.9575      
   4.23800000000E+08; -16.5396      
   4.24000000000E+08; -16.7443      
   4.24200000000E+08; -16.949       
   4.24400000000E+08; -17.4759      
   4.24600000000E+08; -17.8521      
   4.24800000000E+08; -18.0603      
   4.25000000000E+08; -18.3965      
   4.25200000000E+08; -18.5079      
   4.25400000000E+08; -18.4388      
   4.25600000000E+08; -18.4796      
   4.25800000000E+08; -18.4273      
   4.26000000000E+08; -18.1553      
   4.26200000000E+08; -17.9525      
   4.26400000000E+08; -17.5241      
   4.26600000000E+08; -17.2305      
   4.26800000000E+08; -16.9172      
   4.27000000000E+08; -16.7183      
   4.27200000000E+08; -16.5698      
   4.27400000000E+08; -16.3354      
   4.27600000000E+08; -16.2731      
   4.27800000000E+08; -16.2251      
   4.28000000000E+08; -16.192       
   4.28200000000E+08; -16.3259      
   4.28400000000E+08; -16.4888      
   4.28600000000E+08; -16.6116      
   4.28800000000E+08; -16.7025      
   4.29000000000E+08; -16.8348      
   4.29200000000E+08; -16.8259      
   4.29400000000E+08; -16.9811      
   4.29600000000E+08; -17.236       
   4.29800000000E+08; -17.2989      
   4.30000000000E+08; -17.2778      
   4.30200000000E+08; -17.1641      
   4.30400000000E+08; -17.1163      
   4.30600000000E+08; -17.1218      
   4.30800000000E+08; -17.1221      
   4.31000000000E+08; -17.2308      
   4.31200000000E+08; -17.0407      
   4.31400000000E+08; -16.9331      
   4.31600000000E+08; -16.6249      
   4.31800000000E+08; -16.4161      
   4.32000000000E+08; -16.271       
   4.32200000000E+08; -16.111       
   4.32400000000E+08; -15.9084      
   4.32600000000E+08; -15.8164      
   4.32800000000E+08; -15.4228      
   4.33000000000E+08; -15.0726      
   4.33200000000E+08; -14.8834      
   4.33400000000E+08; -14.7066      
   4.33600000000E+08; -14.5947      
   4.33800000000E+08; -14.4349      
   4.34000000000E+08; -14.2343      
   4.34200000000E+08; -14.0945      
   4.34400000000E+08; -13.9817      
   4.34600000000E+08; -14.0465      
   4.34800000000E+08; -14.1526      
   4.35000000000E+08; -14.1714      
   4.35200000000E+08; -14.219       
   4.35400000000E+08; -14.417       
   4.35600000000E+08; -14.569       
   4.35800000000E+08; -14.8872      
   4.36000000000E+08; -15.1904      
   4.36200000000E+08; -15.5905      
   4.36400000000E+08; -15.5599      
   4.36600000000E+08; -15.7048      
   4.36800000000E+08; -15.8984      
   4.37000000000E+08; -16.0341      
   4.37200000000E+08; -16.2885      
   4.37400000000E+08; -16.5883      
   4.37600000000E+08; -16.7466      
   4.37800000000E+08; -16.7988      
   4.38000000000E+08; -16.9579      
   4.38200000000E+08; -16.9461      
   4.38400000000E+08; -16.9914      
   4.38600000000E+08; -16.9393      
   4.38800000000E+08; -17.1429      
   4.39000000000E+08; -17.3043      
   4.39200000000E+08; -17.28        
   4.39400000000E+08; -17.0189      
   4.39600000000E+08; -16.8408      
   4.39800000000E+08; -16.6712      
   4.40000000000E+08; -16.6136      
   4.40200000000E+08; -16.5463      
   4.40400000000E+08; -16.4853      
   4.40600000000E+08; -16.7539      
   4.40800000000E+08; -16.3796      
   4.41000000000E+08; -15.9017      
   4.41200000000E+08; -15.731       
   4.41400000000E+08; -15.8398      
   4.41600000000E+08; -15.5012      
   4.41800000000E+08; -15.3443      
   4.42000000000E+08; -15.4811      
   4.42200000000E+08; -15.8035      
   4.42400000000E+08; -15.0782      
   4.42600000000E+08; -14.7885      
   4.42800000000E+08; -14.8598      
   4.43000000000E+08; -14.9723      
   4.43200000000E+08; -14.7481      
   4.43400000000E+08; -14.9443      
   4.43600000000E+08; -14.7826      
   4.43800000000E+08; -14.9474      
   4.44000000000E+08; -14.8488      
   4.44200000000E+08; -14.9132      
   4.44400000000E+08; -14.9185      
   4.44600000000E+08; -14.7666      
   4.44800000000E+08; -14.6781      
   4.45000000000E+08; -14.6255      
   4.45200000000E+08; -14.6069      
   4.45400000000E+08; -14.9293      
   4.45600000000E+08; -14.7182      
   4.45800000000E+08; -14.1544      
   4.46000000000E+08; -13.9674      
   4.46200000000E+08; -13.5866      
   4.46400000000E+08; -13.4676      
   4.46600000000E+08; -12.9285      
   4.46800000000E+08; -12.8509      
   4.47000000000E+08; -13.099       
   4.47200000000E+08; -12.9997      
   4.47400000000E+08; -13.2999      
   4.47600000000E+08; -13.5383      
   4.47800000000E+08; -14.2264      
   4.48000000000E+08; -15.1544      
   4.48200000000E+08; -16.9506      
   4.48400000000E+08; -19.0137      
   4.48600000000E+08; -20.5382      
   4.48800000000E+08; -21.1689      
   4.49000000000E+08; -22.4196      
   4.49200000000E+08; -23.5489      
   4.49400000000E+08; -24.8506      
   4.49600000000E+08; -26.1044      
   4.49800000000E+08; -27.7635      
   4.50000000000E+08; -28.8383      
   4.50200000000E+08; -29.8417      
   4.50400000000E+08; -31.1239      
   4.50600000000E+08; -31.5186      
   4.50800000000E+08; -32.0531      
   4.51000000000E+08; -33.4316      
   4.51200000000E+08; -34.6043      
   4.51400000000E+08; -35.1105      
   4.51600000000E+08; -36.3334      
   4.51800000000E+08; -36.7974      
   4.52000000000E+08; -38.9351      
   4.52200000000E+08; -38.8518      
   4.52400000000E+08; -39.8236      
   4.52600000000E+08; -41.3905      
   4.52800000000E+08; -41.2035      
   4.53000000000E+08; -40.8199      
   4.53200000000E+08; -43.6097      
   4.53400000000E+08; -44.7782      
   4.53600000000E+08; -46.0978      
   4.53800000000E+08; -44.3833      
   4.54000000000E+08; -45.1247      
   4.54200000000E+08; -45.5813      
   4.54400000000E+08; -46.2775      
   4.54600000000E+08; -46.8333      
   4.54800000000E+08; -46.6406      
   4.55000000000E+08; -49.5384      
   4.55200000000E+08; -48.4731      
   4.55400000000E+08; -48.218       
   4.55600000000E+08; -45.8788      
   4.55800000000E+08; -47.1345      
   4.56000000000E+08; -51.6526      
   4.56200000000E+08; -50.3908      
   4.56400000000E+08; -45.7941      
   4.56600000000E+08; -49.4072      
   4.56800000000E+08; -50.6645      
   4.57000000000E+08; -49.0724      
   4.57200000000E+08; -52.0686      
   4.57400000000E+08; -49.8779      
   4.57600000000E+08; -54.651       
   4.57800000000E+08; -56.1807      
   4.58000000000E+08; -54.5421      
   4.58200000000E+08; -50.0793      
   4.58400000000E+08; -50.3936      
   4.58600000000E+08; -49.365       
   4.58800000000E+08; -60.2748      
   4.59000000000E+08; -51.2923      
   4.59200000000E+08; -60.9327      
   4.59400000000E+08; -49.624       
   4.59600000000E+08; -58.8986      
   4.59800000000E+08; -49.3695      
   4.60000000000E+08; -59.0275      
   4.60200000000E+08; -50.8543      
   4.60400000000E+08; -52.0508      
   4.60600000000E+08; -55.3105      
   4.60800000000E+08; -56.4763      
   4.61000000000E+08; -54.8449      
   4.61200000000E+08; -51.2756      
   4.61400000000E+08; -50.4547      
   4.61600000000E+08; -53.4845      
   4.61800000000E+08; -53.4634      
   4.62000000000E+08; -52.0649      
   4.62200000000E+08; -61.1123      
   4.62400000000E+08; -56.4941      
   4.62600000000E+08; -54.3551      
   4.62800000000E+08; -49.2972      
   4.63000000000E+08; -50.6728      
   4.63200000000E+08; -56.1846      
   4.63400000000E+08; -53.9053      
   4.63600000000E+08; -58.1732      
   4.63800000000E+08; -53.2372      
   4.64000000000E+08; -50.6889      
   4.64200000000E+08; -51.6838      
   4.64400000000E+08; -54.6032      
   4.64600000000E+08; -55.9266      
   4.64800000000E+08; -62.3135      
   4.65000000000E+08; -56.2173      
   4.65200000000E+08; -53.637       
   4.65400000000E+08; -56.4797      
   4.65600000000E+08; -54.7313      
   4.65800000000E+08; -60.3922      
   4.66000000000E+08; -56.2579      
   4.66200000000E+08; -58.0849      
   4.66400000000E+08; -51.7391      
   4.66600000000E+08; -58.1123      
   4.66800000000E+08; -61.9275      
   4.67000000000E+08; -61.4745      
   4.67200000000E+08; -55.5874      
   4.67400000000E+08; -62.6476      
   4.67600000000E+08; -60.4816      
   4.67800000000E+08; -62.0149      
   4.68000000000E+08; -65.9084      
   4.68200000000E+08; -58.6393      
   4.68400000000E+08; -63.5382      
   4.68600000000E+08; -59.8245      
   4.68800000000E+08; -56.457       
   4.69000000000E+08; -58.6215      
   4.69200000000E+08; -57.5688      
   4.69400000000E+08; -59.1644      
   4.69600000000E+08; -61.4318      
   4.69800000000E+08; -58.9573      
   4.70000000000E+08; -54.5153      
   4.70200000000E+08; -61.8411      
   4.70400000000E+08; -61.0603      
   4.70600000000E+08; -62.2662      
   4.70800000000E+08; -55.4315      
   4.71000000000E+08; -68.1499      
   4.71200000000E+08; -61.2479      
   4.71400000000E+08; -61.5563      
   4.71600000000E+08; -55.0099      
   4.71800000000E+08; -59.2171      
   4.72000000000E+08; -62.2078      
   4.72200000000E+08; -57.2901      
   4.72400000000E+08; -61.3056      
   4.72600000000E+08; -66.1165      
   4.72800000000E+08; -58.8702      
   4.73000000000E+08; -61.462       
   4.73200000000E+08; -60.7573      
   4.73400000000E+08; -59.4739      
   4.73600000000E+08; -63.111       
   4.73800000000E+08; -76.1128      
   4.74000000000E+08; -60.5768      
   4.74200000000E+08; -61.3753      
   4.74400000000E+08; -64.3209      
   4.74600000000E+08; -76.1518      
   4.74800000000E+08; -59.8481      
   4.75000000000E+08; -65.4001      
   4.75200000000E+08; -65.1703      
   4.75400000000E+08; -64.2463      
   4.75600000000E+08; -57.5561      
   4.75800000000E+08; -56.8774      
   4.76000000000E+08; -59.5967      
   4.76200000000E+08; -65.4662      
   4.76400000000E+08; -59.8176      
   4.76600000000E+08; -59.2403      
   4.76800000000E+08; -69.0884      
   4.77000000000E+08; -60.2185      
   4.77200000000E+08; -73.5012      
   4.77400000000E+08; -56.1516      
   4.77600000000E+08; -69.1943      
   4.77800000000E+08; -60.5958      
   4.78000000000E+08; -57.0032      
   4.78200000000E+08; -63.3367      
   4.78400000000E+08; -63.0375      
   4.78600000000E+08; -55.8792      
   4.78800000000E+08; -66.5169      
   4.79000000000E+08; -66.0811      
   4.79200000000E+08; -69.9746      
   4.79400000000E+08; -67.9507      
   4.79600000000E+08; -64.382       
   4.79800000000E+08; -61.4421      
   4.80000000000E+08; -58.9535      
