
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.00000000000E+06     ; 1.00000000000E+09   ; Hz                  ; 401       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; MAGNITUDE           ; dB        ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  S21          
   1.00000000000E+06; -56.0197      
   3.49750000000E+06; -57.1322      
   5.99500000000E+06; -55.5254      
   8.49250000000E+06; -68.6488      
   1.09900000000E+07; -65.6171      
   1.34875000000E+07; -71.8726      
   1.59850000000E+07; -59.4308      
   1.84825000000E+07; -66.8524      
   2.09800000000E+07; -60.6556      
   2.34775000000E+07; -58.5498      
   2.59750000000E+07; -53.6257      
   2.84725000000E+07; -64.224       
   3.09700000000E+07; -53.9519      
   3.34675000000E+07; -76.6676      
   3.59650000000E+07; -59.3466      
   3.84625000000E+07; -64.144       
   4.09600000000E+07; -47.208       
   4.34575000000E+07; -57.6964      
   4.59550000000E+07; -55.2536      
   4.84525000000E+07; -52.7307      
   5.09500000000E+07; -49.3625      
   5.34475000000E+07; -56.5933      
   5.59450000000E+07; -52.6399      
   5.84425000000E+07; -50.7322      
   6.09400000000E+07; -56.2422      
   6.34375000000E+07; -52.9475      
   6.59350000000E+07; -53.6019      
   6.84325000000E+07; -57.8984      
   7.09300000000E+07; -52.4464      
   7.34275000000E+07; -58.772       
   7.59250000000E+07; -50.6429      
   7.84225000000E+07; -46.1184      
   8.09200000000E+07; -48.5711      
   8.34175000000E+07; -49.0456      
   8.59150000000E+07; -49.5628      
   8.84125000000E+07; -48.3436      
   9.09100000000E+07; -47.6967      
   9.34075000000E+07; -47.2425      
   9.59050000000E+07; -48.0483      
   9.84025000000E+07; -48.6052      
   1.00900000000E+08; -52.1868      
   1.03397500000E+08; -46.2011      
   1.05895000000E+08; -45.9797      
   1.08392500000E+08; -45.2095      
   1.10890000000E+08; -45.2536      
   1.13387500000E+08; -47.8085      
   1.15885000000E+08; -44.7879      
   1.18382500000E+08; -44.9842      
   1.20880000000E+08; -45.992       
   1.23377500000E+08; -44.5997      
   1.25875000000E+08; -45.7878      
   1.28372500000E+08; -44.9553      
   1.30870000000E+08; -45.0839      
   1.33367500000E+08; -43.5264      
   1.35865000000E+08; -43.5406      
   1.38362500000E+08; -44.6806      
   1.40860000000E+08; -43.8499      
   1.43357500000E+08; -45.8465      
   1.45855000000E+08; -44.8127      
   1.48352500000E+08; -42.8906      
   1.50850000000E+08; -43.1685      
   1.53347500000E+08; -43.7658      
   1.55845000000E+08; -45.2033      
   1.58342500000E+08; -42.9815      
   1.60840000000E+08; -43.5535      
   1.63337500000E+08; -42.1052      
   1.65835000000E+08; -42.0266      
   1.68332500000E+08; -41.6102      
   1.70830000000E+08; -43.2516      
   1.73327500000E+08; -41.8439      
   1.75825000000E+08; -42.7788      
   1.78322500000E+08; -41.7091      
   1.80820000000E+08; -43.1421      
   1.83317500000E+08; -42.2017      
   1.85815000000E+08; -41.9636      
   1.88312500000E+08; -43.1189      
   1.90810000000E+08; -42.6248      
   1.93307500000E+08; -42.6924      
   1.95805000000E+08; -41.3424      
   1.98302500000E+08; -42.8996      
   2.00800000000E+08; -43.0373      
   2.03297500000E+08; -42.0272      
   2.05795000000E+08; -42.4009      
   2.08292500000E+08; -43.3056      
   2.10790000000E+08; -41.4136      
   2.13287500000E+08; -41.9771      
   2.15785000000E+08; -43.6662      
   2.18282500000E+08; -42.7771      
   2.20780000000E+08; -41.1064      
   2.23277500000E+08; -42.0166      
   2.25775000000E+08; -42.7174      
   2.28272500000E+08; -41.4992      
   2.30770000000E+08; -41.4041      
   2.33267500000E+08; -41.9655      
   2.35765000000E+08; -41.9621      
   2.38262500000E+08; -41.3537      
   2.40760000000E+08; -41.1922      
   2.43257500000E+08; -41.2479      
   2.45755000000E+08; -41.4068      
   2.48252500000E+08; -42.1439      
   2.50750000000E+08; -42.4385      
   2.53247500000E+08; -40.6661      
   2.55745000000E+08; -40.2112      
   2.58242500000E+08; -41.2904      
   2.60740000000E+08; -41.8948      
   2.63237500000E+08; -42.6538      
   2.65735000000E+08; -41.8141      
   2.68232500000E+08; -41.0093      
   2.70730000000E+08; -41.1895      
   2.73227500000E+08; -40.6435      
   2.75725000000E+08; -40.834       
   2.78222500000E+08; -40.7997      
   2.80720000000E+08; -41.1188      
   2.83217500000E+08; -41.3244      
   2.85715000000E+08; -40.3581      
   2.88212500000E+08; -39.8132      
   2.90710000000E+08; -41.5587      
   2.93207500000E+08; -41.5405      
   2.95705000000E+08; -40.7644      
   2.98202500000E+08; -40.79        
   3.00700000000E+08; -39.4388      
   3.03197500000E+08; -41.4259      
   3.05695000000E+08; -41.5888      
   3.08192500000E+08; -41.969       
   3.10690000000E+08; -42.1845      
   3.13187500000E+08; -40.2992      
   3.15685000000E+08; -41.6344      
   3.18182500000E+08; -39.7888      
   3.20680000000E+08; -40.2073      
   3.23177500000E+08; -40.8608      
   3.25675000000E+08; -40.7841      
   3.28172500000E+08; -40.7633      
   3.30670000000E+08; -42.4913      
   3.33167500000E+08; -41.8953      
   3.35665000000E+08; -41.291       
   3.38162500000E+08; -40.9349      
   3.40660000000E+08; -42.2664      
   3.43157500000E+08; -42.3481      
   3.45655000000E+08; -46.1834      
   3.48152500000E+08; -41.7016      
   3.50650000000E+08; -40.2889      
   3.53147500000E+08; -39.3501      
   3.55645000000E+08; -40.953       
   3.58142500000E+08; -40.9181      
   3.60640000000E+08; -41.0908      
   3.63137500000E+08; -41.1438      
   3.65635000000E+08; -40.9619      
   3.68132500000E+08; -39.8872      
   3.70630000000E+08; -39.1276      
   3.73127500000E+08; -41.1817      
   3.75625000000E+08; -40.7882      
   3.78122500000E+08; -41.7613      
   3.80620000000E+08; -42.6927      
   3.83117500000E+08; -38.1502      
   3.85615000000E+08; -40.4195      
   3.88112500000E+08; -40.0696      
   3.90610000000E+08; -44.395       
   3.93107500000E+08; -41.1427      
   3.95605000000E+08; -35.8762      
   3.98102500000E+08; -35.4605      
   4.00600000000E+08; -39.6161      
   4.03097500000E+08; -35.3152      
   4.05595000000E+08; -40.5695      
   4.08092500000E+08; -41.5793      
   4.10590000000E+08; -38.5715      
   4.13087500000E+08; -36.7669      
   4.15585000000E+08; -26.8541      
   4.18082500000E+08; -5.42686      
   4.20580000000E+08;  3.84362      
   4.23077500000E+08;  17.4038      
   4.25575000000E+08;  18.5664      
   4.28072500000E+08;  18.5668      
   4.30570000000E+08;  18.7473      
   4.33067500000E+08;  19.3697      
   4.35565000000E+08;  18.0851      
   4.38062500000E+08;  17.9074      
   4.40560000000E+08;  18.4204      
   4.43057500000E+08;  18.5255      
   4.45555000000E+08;  17.2742      
   4.48052500000E+08;  8.77586      
   4.50550000000E+08; -1.52795      
   4.53047500000E+08; -11.1762      
   4.55545000000E+08; -14.0716      
   4.58042500000E+08; -18.627       
   4.60540000000E+08; -20.9829      
   4.63037500000E+08; -19.6925      
   4.65535000000E+08; -19.6884      
   4.68032500000E+08; -24.6807      
   4.70530000000E+08; -26.417       
   4.73027500000E+08; -31.1982      
   4.75525000000E+08; -37.5868      
   4.78022500000E+08; -38.3234      
   4.80520000000E+08; -35.0567      
   4.83017500000E+08; -37.4543      
   4.85515000000E+08; -40.8041      
   4.88012500000E+08; -33.9545      
   4.90510000000E+08; -41.9571      
   4.93007500000E+08; -38.0472      
   4.95505000000E+08; -43.7213      
   4.98002500000E+08; -47.0384      
   5.00500000000E+08; -54.8134      
   5.02997500000E+08; -50.6723      
   5.05495000000E+08; -46.4622      
   5.07992500000E+08; -42.7295      
   5.10490000000E+08; -38.1037      
   5.12987500000E+08; -43.5775      
   5.15485000000E+08; -45.7053      
   5.17982500000E+08; -45.7625      
   5.20480000000E+08; -44.0047      
   5.22977500000E+08; -40.3839      
   5.25475000000E+08; -43.0621      
   5.27972500000E+08; -38.9826      
   5.30470000000E+08; -38.4299      
   5.32967500000E+08; -42.4319      
   5.35465000000E+08; -41.163       
   5.37962500000E+08; -44.0584      
   5.40460000000E+08; -43.419       
   5.42957500000E+08; -39.3042      
   5.45455000000E+08; -38.1223      
   5.47952500000E+08; -38.5022      
   5.50450000000E+08; -41.3035      
   5.52947500000E+08; -46.1871      
   5.55445000000E+08; -40.9731      
   5.57942500000E+08; -41.1177      
   5.60440000000E+08; -38.4856      
   5.62937500000E+08; -38.025       
   5.65435000000E+08; -39.0894      
   5.67932500000E+08; -42.9412      
   5.70430000000E+08; -45.2715      
   5.72927500000E+08; -43.2964      
   5.75425000000E+08; -44.7         
   5.77922500000E+08; -41.5036      
   5.80420000000E+08; -44.2898      
   5.82917500000E+08; -41.1511      
   5.85415000000E+08; -42.89        
   5.87912500000E+08; -39.8265      
   5.90410000000E+08; -44.4362      
   5.92907500000E+08; -39.5022      
   5.95405000000E+08; -38.0202      
   5.97902500000E+08; -36.2407      
   6.00400000000E+08; -35.2182      
   6.02897500000E+08; -37.3509      
   6.05395000000E+08; -37.5171      
   6.07892500000E+08; -36.4832      
   6.10390000000E+08; -40.3974      
   6.12887500000E+08; -40.158       
   6.15385000000E+08; -40.2398      
   6.17882500000E+08; -39.2575      
   6.20380000000E+08; -38.3912      
   6.22877500000E+08; -39.2171      
   6.25375000000E+08; -38.7193      
   6.27872500000E+08; -43.8         
   6.30370000000E+08; -44.6123      
   6.32867500000E+08; -47.4588      
   6.35365000000E+08; -43.5989      
   6.37862500000E+08; -38.988       
   6.40360000000E+08; -43.3743      
   6.42857500000E+08; -44.7198      
   6.45355000000E+08; -40.9988      
   6.47852500000E+08; -42.2405      
   6.50350000000E+08; -45.7937      
   6.52847500000E+08; -39.8876      
   6.55345000000E+08; -40.0607      
   6.57842500000E+08; -40.4496      
   6.60340000000E+08; -40.4328      
   6.62837500000E+08; -46.2383      
   6.65335000000E+08; -39.3284      
   6.67832500000E+08; -38.1139      
   6.70330000000E+08; -39.3473      
   6.72827500000E+08; -47.3999      
   6.75325000000E+08; -42.6677      
   6.77822500000E+08; -38.7313      
   6.80320000000E+08; -43.1077      
   6.82817500000E+08; -42.1537      
   6.85315000000E+08; -38.8983      
   6.87812500000E+08; -42.4182      
   6.90310000000E+08; -42.7803      
   6.92807500000E+08; -40.0922      
   6.95305000000E+08; -39.4401      
   6.97802500000E+08; -46.6623      
   7.00300000000E+08; -42.2995      
   7.02797500000E+08; -40.9189      
   7.05295000000E+08; -43.71        
   7.07792500000E+08; -41.4037      
   7.10290000000E+08; -42.3032      
   7.12787500000E+08; -41.9155      
   7.15285000000E+08; -41.4906      
   7.17782500000E+08; -40.622       
   7.20280000000E+08; -43.0641      
   7.22777500000E+08; -44.0582      
   7.25275000000E+08; -41.7689      
   7.27772500000E+08; -42.4592      
   7.30270000000E+08; -43.2604      
   7.32767500000E+08; -41.3086      
   7.35265000000E+08; -41.1492      
   7.37762500000E+08; -42.0574      
   7.40260000000E+08; -42.7683      
   7.42757500000E+08; -41.5615      
   7.45255000000E+08; -40.773       
   7.47752500000E+08; -42.8089      
   7.50250000000E+08; -44.3491      
   7.52747500000E+08; -41.951       
   7.55245000000E+08; -40.9221      
   7.57742500000E+08; -39.5011      
   7.60240000000E+08; -40.5764      
   7.62737500000E+08; -42.1764      
   7.65235000000E+08; -41.2426      
   7.67732500000E+08; -40.3822      
   7.70230000000E+08; -40.8453      
   7.72727500000E+08; -43.7021      
   7.75225000000E+08; -42.2395      
   7.77722500000E+08; -41.9139      
   7.80220000000E+08; -40.7828      
   7.82717500000E+08; -40.3875      
   7.85215000000E+08; -42.5764      
   7.87712500000E+08; -40.8699      
   7.90210000000E+08; -40.0367      
   7.92707500000E+08; -42.364       
   7.95205000000E+08; -41.3695      
   7.97702500000E+08; -40.9678      
   8.00200000000E+08; -41.2388      
   8.02697500000E+08; -42.392       
   8.05195000000E+08; -42.3052      
   8.07692500000E+08; -41.23        
   8.10190000000E+08; -40.5933      
   8.12687500000E+08; -41.115       
   8.15185000000E+08; -41.4152      
   8.17682500000E+08; -40.6624      
   8.20180000000E+08; -40.739       
   8.22677500000E+08; -41.4199      
   8.25175000000E+08; -42.2239      
   8.27672500000E+08; -42.0658      
   8.30170000000E+08; -41.4376      
   8.32667500000E+08; -40.5459      
   8.35165000000E+08; -41.3043      
   8.37662500000E+08; -41.1436      
   8.40160000000E+08; -41.5965      
   8.42657500000E+08; -41.5141      
   8.45155000000E+08; -42.5585      
   8.47652500000E+08; -41.5618      
   8.50150000000E+08; -41.6968      
   8.52647500000E+08; -42.3165      
   8.55145000000E+08; -41.0212      
   8.57642500000E+08; -40.903       
   8.60140000000E+08; -43.2086      
   8.62637500000E+08; -41.7935      
   8.65135000000E+08; -42.0735      
   8.67632500000E+08; -41.8801      
   8.70130000000E+08; -41.0171      
   8.72627500000E+08; -40.7186      
   8.75125000000E+08; -41.2061      
   8.77622500000E+08; -40.2747      
   8.80120000000E+08; -40.6909      
   8.82617500000E+08; -40.7886      
   8.85115000000E+08; -41.84        
   8.87612500000E+08; -41.7085      
   8.90110000000E+08; -42.0288      
   8.92607500000E+08; -41.2833      
   8.95105000000E+08; -40.5895      
   8.97602500000E+08; -41.0889      
   9.00100000000E+08; -40.5001      
   9.02597500000E+08; -40.0684      
   9.05095000000E+08; -41.1587      
   9.07592500000E+08; -39.8226      
   9.10090000000E+08; -40.1162      
   9.12587500000E+08; -40.2885      
   9.15085000000E+08; -42.5485      
   9.17582500000E+08; -41.054       
   9.20080000000E+08; -40.411       
   9.22577500000E+08; -40.1267      
   9.25075000000E+08; -39.7097      
   9.27572500000E+08; -40.1854      
   9.30070000000E+08; -40.448       
   9.32567500000E+08; -39.5299      
   9.35065000000E+08; -40.4562      
   9.37562500000E+08; -39.3986      
   9.40060000000E+08; -40.1445      
   9.42557500000E+08; -39.9568      
   9.45055000000E+08; -39.8172      
   9.47552500000E+08; -40.687       
   9.50050000000E+08; -39.0016      
   9.52547500000E+08; -40.1808      
   9.55045000000E+08; -40.513       
   9.57542500000E+08; -39.6346      
   9.60040000000E+08; -39.658       
   9.62537500000E+08; -39.0994      
   9.65035000000E+08; -39.3571      
   9.67532500000E+08; -39.6135      
   9.70030000000E+08; -40.0829      
   9.72527500000E+08; -41.0679      
   9.75025000000E+08; -40.7166      
   9.77522500000E+08; -39.1873      
   9.80020000000E+08; -39.9017      
   9.82517500000E+08; -38.9988      
   9.85015000000E+08; -40.3235      
   9.87512500000E+08; -40.0092      
   9.90010000000E+08; -39.2913      
   9.92507500000E+08; -40.3602      
   9.95005000000E+08; -39.6705      
   9.97502500000E+08; -40.8053      
   1.00000000000E+09; -39.4188      
